medication,strength,form,units,price
effexorxr,150 mg,Capsule Er,180,30
effexor,25 mg,Tablet,30,9
effexor,25 mg,Tablet,60,18
effexor,25 mg,Tablet,90,27
effexor,25 mg,Tablet,120,36
effexor,25 mg,Tablet,180,54
effexor,37.5 mg,Tablet,30,10
effexor,37.5 mg,Tablet,60,19
effexor,37.5 mg,Tablet,90,28
effexor,37.5 mg,Tablet,120,37
effexor,37.5 mg,Tablet,180,55
effexor,50 mg,Tablet,30,10
effexor,50 mg,Tablet,60,19
effexor,50 mg,Tablet,90,29
effexor,50 mg,Tablet,120,38
effexor,50 mg,Tablet,180,57
effexor,75 mg,Tablet,30,8
effexor,75 mg,Tablet,60,16
effexor,75 mg,Tablet,90,24
effexor,75 mg,Tablet,120,31
effexor,75 mg,Tablet,180,47
effexor,75 mg,Tablet,270,70
effexor,100 mg,Tablet,30,11
effexor,100 mg,Tablet,60,22
effexor,100 mg,Tablet,90,32
effexor,100 mg,Tablet,120,43
effexor,100 mg,Tablet,180,64
ecnaprosyn,375 mg,Tablet Dr,30,4
ecnaprosyn,375 mg,Tablet Dr,60,7
ecnaprosyn,375 mg,Tablet Dr,100,10
ecnaprosyn,500 mg,Tablet Dr,30,9
ecnaprosyn,500 mg,Tablet Dr,60,17
ecnaprosyn,500 mg,Tablet Dr,100,27
duoneb,0.5 mg-3 mg/3 ml,Inhalation Solution,30,5
duoneb,0.5 mg-3 mg/3 ml,Inhalation Solution,60,10
duoneb,0.5 mg-3 mg/3 ml,Inhalation Solution,90,15
duoneb,0.5 mg-3 mg/3 ml,Inhalation Solution,120,23
duoneb,0.5 mg-3 mg/3 ml,Inhalation Solution,180,34
dulcolax,10 mg,Suppository,100,10
dulcolax,5 mg,Tablet Dr,4,3
duac,1.2%/5%/45 gm,Gel,1,51
duac,1.2%/5%/45 gm,Gel,3,151
dovonex,0.005%/60 gm,Cream,1,129
dovonex,0.005%/60 gm,Cream,3,385
dovonex,0.005%/120 gm,Cream,1,240
dovonex,0.005%/120 gm,Cream,3,720
dovonex,0.005%/60 gm,Ointment,1,144
dovonex,0.005%/60 gm,Ointment,3,430
dovonex,0.005%/120 gm,Ointment,1,359
dovonex,0.005%/120 gm,Ointment,3,1076
ditropanxl,5 mg,Tablet Er,30,14
ditropanxl,5 mg,Tablet Er,60,27
ditropanxl,5 mg,Tablet Er,90,40
ditropanxl,5 mg,Tablet Er,180,80
ditropanxl,10 mg,Tablet Er,30,9
ditropanxl,10 mg,Tablet Er,60,18
ditropanxl,10 mg,Tablet Er,90,27
ditropanxl,10 mg,Tablet Er,180,54
ditropanxl,15 mg,Tablet Er,30,16
ditropanxl,15 mg,Tablet Er,60,32
ditropanxl,15 mg,Tablet Er,90,48
ditropanxl,15 mg,Tablet Er,180,96
ditropan,5 mg,Tablet,30,6
ditropan,5 mg,Tablet,60,12
ditropan,5 mg,Tablet,90,18
ditropan,5 mg,Tablet,180,36
ditropan,5 mg,Tablet,270,54
diovanhct,80 mg/12.5 mg,Tablet,30,6
diovanhct,80 mg/12.5 mg,Tablet,60,11
diovanhct,80 mg/12.5 mg,Tablet,90,15
diovanhct,80 mg/12.5 mg,Tablet,180,27
diovanhct,160 mg/12.5 mg,Tablet,30,7
diovanhct,160 mg/12.5 mg,Tablet,60,12
diovanhct,160 mg/12.5 mg,Tablet,90,18
diovanhct,160 mg/12.5 mg,Tablet,180,33
diovanhct,160 mg/25 mg,Tablet,30,7
diovanhct,160 mg/25 mg,Tablet,60,13
diovanhct,160 mg/25 mg,Tablet,90,18
diovanhct,160 mg/25 mg,Tablet,180,35
diovanhct,320 mg/12.5 mg,Tablet,30,11
diovanhct,320 mg/12.5 mg,Tablet,60,21
diovanhct,320 mg/12.5 mg,Tablet,90,30
diovanhct,320 mg/12.5 mg,Tablet,180,58
diovanhct,320 mg/ 25 mg,Tablet,30,11
diovanhct,320 mg/ 25 mg,Tablet,60,21
diovanhct,320 mg/ 25 mg,Tablet,90,30
diovanhct,320 mg/ 25 mg,Tablet,180,58
diovan,40 mg,Tablet,30,15
diovan,40 mg,Tablet,60,28
diovan,40 mg,Tablet,90,41
diovan,40 mg,Tablet,180,80
diovan,80 mg,Tablet,30,13
diovan,80 mg,Tablet,60,24
diovan,80 mg,Tablet,90,35
diovan,80 mg,Tablet,180,66
diovan,160 mg,Tablet,30,16
diovan,160 mg,Tablet,60,29
diovan,160 mg,Tablet,90,42
diovan,160 mg,Tablet,180,81
diovan,320 mg,Tablet,30,18
diovan,320 mg,Tablet,60,35
diovan,320 mg,Tablet,90,51
diovan,320 mg,Tablet,180,99
dilantin,100 mg,Capsule Er,30,7
dilantin,100 mg,Capsule Er,60,14
dilantin,100 mg,Capsule Er,90,20
dilantin,100 mg,Capsule Er,120,27
dilantin,100 mg,Capsule Er,150,33
dilantin,100 mg,Capsule Er,180,40
dilantin,100 mg,Capsule Er,270,59
dilantin,50 mg,Tablets Chewable Er,30,15
dilantin,50 mg,Tablets Chewable Er,60,30
dilantin,50 mg,Tablets Chewable Er,90,44
dilantin,50 mg,Tablets Chewable Er,180,88
dilantin,50 mg,Tablets Chewable Er,240,117
diflucan,50 mg,Tablet,30,24
diflucan,50 mg,Tablet,60,47
diflucan,50 mg,Tablet,90,70
diflucan,100 mg,Tablet,30,4
diflucan,100 mg,Tablet,60,7
diflucan,100 mg,Tablet,90,9
diflucan,150 mg,Tablet,1,5
diflucan,150 mg,Tablet,2,10
diflucan,150 mg,Tablet,3,15
diflucan,150 mg,Tablet,4,20
diflucan,150 mg,Tablet,5,25
diflucan,150 mg,Tablet,12,60
diflucan,200 mg,Tablet,30,18
diflucan,200 mg,Tablet,60,36
diflucan,200 mg,Tablet,90,54
differin,0.1%/45 gm,Cream,1,168
differin,0.1%/45 gm,Cream,3,504
differin,0.1%/45 gm,Gel,1,67
differin,0.1%/45 gm,Gel,3,199
differin,0.3%/45 gm,Gel,1,132
differin,0.3%/45 gm,Gel,3,396
diamox,125 mg,Tablet,30,23
diamox,125 mg,Tablet,60,45
diamox,125 mg,Tablet,90,65
diamox,125 mg,Tablet,120,191
diamox,125 mg,Tablet,180,286
diamox,250 mg,Tablet,30,29
diamox,250 mg,Tablet,60,56
diamox,250 mg,Tablet,90,81
diamox,250 mg,Tablet,120,159
diamox,250 mg,Tablet,180,239
detrolla,2 mg,Capsule Er,30,53
detrolla,2 mg,Capsule Er,60,105
detrolla,2 mg,Capsule Er,90,158
detrolla,2 mg,Capsule Er,180,315
detrolla,4 mg,Capsule Er,30,47
detrolla,4 mg,Capsule Er,60,94
detrolla,4 mg,Capsule Er,90,140
detrolla,4 mg,Capsule Er,180,280
detrol,1 mg,Tablet,30,18
detrol,1 mg,Tablet,60,35
detrol,1 mg,Tablet,90,49
detrol,1 mg,Tablet,180,94
detrol,2 mg,Tablet,30,18
detrol,2 mg,Tablet,60,35
detrol,2 mg,Tablet,90,49
detrol,2 mg,Tablet,180,94
desyrel,50 mg,Tablet,30,5
desyrel,50 mg,Tablet,45,6
desyrel,50 mg,Tablet,60,8
desyrel,50 mg,Tablet,90,10
desyrel,50 mg,Tablet,180,18
desyrel,100 mg,Tablet,30,5
desyrel,100 mg,Tablet,45,6
desyrel,100 mg,Tablet,60,8
desyrel,100 mg,Tablet,90,10
desyrel,100 mg,Tablet,180,18
desyrel,150 mg,Tablet,30,6
desyrel,150 mg,Tablet,45,9
desyrel,150 mg,Tablet,60,12
desyrel,150 mg,Tablet,90,18
desyrel,150 mg,Tablet,180,35
desyrel,300 mg,Tablet,30,83
desyrel,300 mg,Tablet,45,124
desyrel,300 mg,Tablet,60,165
desyrel,300 mg,Tablet,90,248
desyrel,300 mg,Tablet,120,330
desowen,0.05%/15 gm,Cream,1,46
desowen,0.05%/15 gm,Cream,3,138
desowen,0.05%/60 gm,Cream,1,85
desowen,0.05%/60 gm,Cream,3,253
desowen,0.05%/59 ml,Lotion,1,98
desowen,0.05%/59 ml,Lotion,3,292
desowen,0.05%/118 ml,Lotion,1,126
desowen,0.05%/118 ml,Lotion,3,377
desowen,0.05%/15 gm,Ointment,1,47
desowen,0.05%/15 gm,Ointment,3,141
desowen,0.05%/60 gm,Ointment,1,94
desowen,0.05%/60 gm,Ointment,3,282
dermasmoothefs,0.01%/118.28 ml,Oil,1,120.81
depoprovera,150 mg/1 ml,Multi Dose Vial,1,59
depakoteer,250 mg,Tablet Er,30,10
depakoteer,250 mg,Tablet Er,60,20
depakoteer,250 mg,Tablet Er,90,30
depakoteer,250 mg,Tablet Er,120,40
depakoteer,250 mg,Tablet Er,180,59
depakoteer,500 mg,Tablet Er,30,10
depakoteer,500 mg,Tablet Er,60,20
depakoteer,500 mg,Tablet Er,90,30
depakoteer,500 mg,Tablet Er,120,40
depakoteer,500 mg,Tablet Er,180,59
depakote,125 mg,Tablet Dr,30,6
depakote,125 mg,Tablet Dr,60,12
depakote,125 mg,Tablet Dr,90,18
depakote,125 mg,Tablet Dr,120,24
depakote,125 mg,Tablet Dr,180,36
depakote,250 mg,Tablet Dr,30,6
depakote,250 mg,Tablet Dr,60,12
depakote,250 mg,Tablet Dr,90,18
depakote,250 mg,Tablet Dr,120,24
depakote,250 mg,Tablet Dr,180,36
depakote,500 mg,Tablet Dr,30,6
depakote,500 mg,Tablet Dr,60,12
depakote,500 mg,Tablet Dr,90,18
depakote,500 mg,Tablet Dr,120,24
depakote,500 mg,Tablet Dr,180,36
depakene,250 mg,Capsule,30,6
depakene,250 mg,Capsule,60,11
depakene,250 mg,Capsule,90,15
depakene,250 mg,Capsule,120,18
depakene,250 mg,Capsule,150,21
depakene,250 mg,Capsule,180,24
demadex,5 mg,Tablet,30,6
demadex,5 mg,Tablet,45,9
demadex,5 mg,Tablet,60,12
demadex,5 mg,Tablet,90,18
demadex,10 mg,Tablet,30,4
demadex,10 mg,Tablet,45,5
demadex,10 mg,Tablet,60,6
demadex,10 mg,Tablet,90,9
demadex,20 mg,Tablet,30,4
demadex,20 mg,Tablet,60,7
demadex,20 mg,Tablet,90,10
demadex,20 mg,Tablet,120,13
demadex,20 mg,Tablet,180,20
demadex,100 mg,Tablet,30,13
demadex,100 mg,Tablet,45,19
demadex,100 mg,Tablet,60,25
demadex,100 mg,Tablet,90,38
deltasone,1 mg,Tablet,30,4
deltasone,1 mg,Tablet,60,8
deltasone,1 mg,Tablet,90,10
deltasone,1 mg,Tablet,120,12
deltasone,2.5 mg,Tablet,30,4
deltasone,2.5 mg,Tablet,60,8
deltasone,2.5 mg,Tablet,90,10
deltasone,2.5 mg,Tablet,120,12
deltasone,5 mg,Tablet,30,4
deltasone,5 mg,Tablet,60,8
deltasone,5 mg,Tablet,90,10
deltasone,5 mg,Tablet,120,12
deltasone,10 mg,Tablet,30,4
deltasone,10 mg,Tablet,60,8
deltasone,10 mg,Tablet,90,10
deltasone,20 mg,Tablet,30,6
deltasone,20 mg,Tablet,100,19
deltasone,50 mg,Tablet,30,9
deltasone,50 mg,Tablet,100,28
decadron,0.5 mg,Tablet,30,4
decadron,0.5 mg,Tablet,60,7
decadron,0.5 mg,Tablet,90,10
decadron,0.75 mg,Tablet,30,6
decadron,0.75 mg,Tablet,60,12
decadron,0.75 mg,Tablet,90,18
decadron,1 mg,Tablet,30,9
decadron,1 mg,Tablet,60,18
decadron,1 mg,Tablet,90,27
decadron,1.5 mg,Tablet,30,4
decadron,1.5 mg,Tablet,60,8
decadron,1.5 mg,Tablet,90,11
decadron,2 mg,Tablet,30,18
decadron,2 mg,Tablet,60,35
decadron,2 mg,Tablet,90,52
decadron,4 mg,Tablet,30,11
decadron,4 mg,Tablet,60,22
decadron,4 mg,Tablet,90,33
decadron,6 mg,Tablet,30,37
decadron,6 mg,Tablet,60,74
decadron,6 mg,Tablet,90,111
ddavp,0.1mg/ml/5 ml,Spray,1,72
ddavp,0.1mg/ml/5 ml,Spray,2,144
ddavp,0.1mg/ml/5 ml,Spray,3,215
ddavp,0.1 mg,Tablet,30,23
ddavp,0.1 mg,Tablet,45,34
ddavp,0.1 mg,Tablet,60,46
ddavp,0.1 mg,Tablet,90,68
ddavp,0.1 mg,Tablet,180,136
ddavp,0.2 mg,Tablet,30,23
ddavp,0.2 mg,Tablet,45,35
ddavp,0.2 mg,Tablet,60,46
ddavp,0.2 mg,Tablet,90,69
ddavp,0.2 mg,Tablet,180,137
daysee,0.15 mg/30 mcg-10 mcg,Tablet,91,141
cytotec,100 mcg,Tablet,30,11
cytotec,100 mcg,Tablet,60,22
cytotec,100 mcg,Tablet,120,44
cytotec,200 mcg,Tablet,30,17
cytotec,200 mcg,Tablet,60,34
cytotec,200 mcg,Tablet,120,68
cytomel,5 mcg,Tablet,30,13
cytomel,5 mcg,Tablet,60,26
cytomel,5 mcg,Tablet,90,39
cytomel,5 mcg,Tablet,120,52
cytomel,5 mcg,Tablet,180,78
cytomel,25 mcg,Tablet,30,18
cytomel,25 mcg,Tablet,60,35
cytomel,25 mcg,Tablet,90,53
cytomel,25 mcg,Tablet,120,70
cytomel,25 mcg,Tablet,180,105
cytomel,50 mcg,Tablet,30,21
cytomel,50 mcg,Tablet,60,41
cytomel,50 mcg,Tablet,90,62
cytomel,50 mcg,Tablet,120,82
cytomel,50 mcg,Tablet,180,123
cymbalta,20 mg,Capsule Dr,30,11
cymbalta,20 mg,Capsule Dr,60,21
cymbalta,20 mg,Capsule Dr,90,30
cymbalta,20 mg,Capsule Dr,180,58
cymbalta,30 mg,Capsule Dr,30,6
cymbalta,30 mg,Capsule Dr,60,11
cymbalta,30 mg,Capsule Dr,90,15
cymbalta,30 mg,Capsule Dr,180,27
cymbalta,60 mg,Capsule Dr,30,6
cymbalta,60 mg,Capsule Dr,60,11
cymbalta,60 mg,Capsule Dr,90,15
cymbalta,60 mg,Capsule Dr,180,27
cutivate,0.05%/15 gm,Cream,1,8
cutivate,0.05%/30 gm,Cream,1,13
cutivate,0.05%/60 gm,Cream,1,23
cutivate,0.05%/60 ml,Lotion,1,224
cutivate,0.05%/120 ml,Lotion,1,760
cutivate,0.005%/15 gm,Ointment,1,8
cutivate,0.005%/30 gm,Ointment,1,13
cutivate,0.005%/60 gm,Ointment,1,28
cryselle,0.3 mg/0.03 mg,Tablet,28,14
cryselle,0.3 mg/0.03 mg,Tablet,84,41
crestor,5 mg,Tablet,30,5
crestor,5 mg,Tablet,45,7
crestor,5 mg,Tablet,60,9
crestor,5 mg,Tablet,90,13
crestor,10 mg,Tablet,30,4
crestor,10 mg,Tablet,45,6
crestor,10 mg,Tablet,60,7
crestor,10 mg,Tablet,90,10
crestor,20 mg,Tablet,30,4
crestor,20 mg,Tablet,45,6
crestor,20 mg,Tablet,60,7
crestor,20 mg,Tablet,90,10
crestor,40 mg,Tablet,30,5
crestor,40 mg,Tablet,45,8
crestor,40 mg,Tablet,60,10
crestor,40 mg,Tablet,90,15
cozaar,25 mg,Tablet,30,7
cozaar,25 mg,Tablet,60,13
cozaar,25 mg,Tablet,90,18
cozaar,25 mg,Tablet,180,32
cozaar,50 mg,Tablet,30,7
cozaar,50 mg,Tablet,60,13
cozaar,50 mg,Tablet,90,18
cozaar,50 mg,Tablet,180,32
cozaar,100 mg,Tablet,30,7
cozaar,100 mg,Tablet,60,13
cozaar,100 mg,Tablet,90,18
cozaar,100 mg,Tablet,180,32
coumadin,1 mg,Tablet,30,4
coumadin,1 mg,Tablet,60,7
coumadin,1 mg,Tablet,90,9
coumadin,1 mg,Tablet,120,11
coumadin,1 mg,Tablet,180,15
coumadin,2 mg,Tablet,30,4
coumadin,2 mg,Tablet,45,5
coumadin,2 mg,Tablet,60,6
coumadin,2 mg,Tablet,90,9
coumadin,2 mg,Tablet,180,15
coumadin,2.5 mg,Tablet,30,4
coumadin,2.5 mg,Tablet,45,5
coumadin,2.5 mg,Tablet,60,6
coumadin,2.5 mg,Tablet,90,9
coumadin,2.5 mg,Tablet,180,15
coumadin,3 mg,Tablet,30,4
coumadin,3 mg,Tablet,45,5
coumadin,3 mg,Tablet,60,6
coumadin,3 mg,Tablet,90,9
coumadin,3 mg,Tablet,180,15
coumadin,4 mg,Tablet,30,4
coumadin,4 mg,Tablet,45,5
coumadin,4 mg,Tablet,60,6
coumadin,4 mg,Tablet,90,9
coumadin,4 mg,Tablet,180,15
coumadin,5 mg,Tablet,30,4
coumadin,5 mg,Tablet,45,5
coumadin,5 mg,Tablet,60,6
coumadin,5 mg,Tablet,90,9
coumadin,5 mg,Tablet,180,15
coumadin,6 mg,Tablet,30,4
coumadin,6 mg,Tablet,45,5
coumadin,6 mg,Tablet,60,6
coumadin,6 mg,Tablet,90,9
coumadin,6 mg,Tablet,180,15
coumadin,7.5 mg,Tablet,30,4
coumadin,7.5 mg,Tablet,45,5
coumadin,7.5 mg,Tablet,60,6
coumadin,7.5 mg,Tablet,90,9
coumadin,10 mg,Tablet,30,4
coumadin,10 mg,Tablet,45,5
coumadin,10 mg,Tablet,60,6
coumadin,10 mg,Tablet,90,9
coumadin,10 mg,Tablet,180,15
cortisporinotic,1%/10 ml,Solution Ear Drop,1,43
cortisporinotic,1%/10 ml,Suspension Ear Drop,1,44
corgard,20 mg,Tablet,30,33
corgard,20 mg,Tablet,45,49
corgard,20 mg,Tablet,60,65
corgard,20 mg,Tablet,90,97
corgard,20 mg,Tablet,180,194
corgard,40 mg,Tablet,30,40
corgard,40 mg,Tablet,45,59
corgard,40 mg,Tablet,60,79
corgard,40 mg,Tablet,90,118
corgard,40 mg,Tablet,180,236
corgard,80 mg,Tablet,30,80
corgard,80 mg,Tablet,45,120
corgard,80 mg,Tablet,60,160
corgard,80 mg,Tablet,90,240
corgard,80 mg,Tablet,180,480
coreg,3.125 mg,Tablet,30,3
coreg,3.125 mg,Tablet,60,6
coreg,3.125 mg,Tablet,90,9
coreg,3.125 mg,Tablet,180,18
coreg,6.25 mg,Tablet,30,3
coreg,6.25 mg,Tablet,60,6
coreg,6.25 mg,Tablet,90,9
coreg,6.25 mg,Tablet,180,18
coreg,12.5 mg,Tablet,30,3
coreg,12.5 mg,Tablet,60,6
coreg,12.5 mg,Tablet,90,9
coreg,12.5 mg,Tablet,180,18
coreg,25 mg,Tablet,30,3
coreg,25 mg,Tablet,60,6
coreg,25 mg,Tablet,90,9
coreg,25 mg,Tablet,120,12
coreg,25 mg,Tablet,180,18
colestid,1 gm,Tablet,30,20
colestid,1 gm,Tablet,60,40
colestid,1 gm,Tablet,90,60
colestid,1 gm,Tablet,120,80
colestid,1 gm,Tablet,180,119
colcrys,0.6 mg,Capsule,30,159
colcrys,0.6 mg,Capsule,60,318
colcrys,0.6 mg,Capsule,100,530
colcrys,0.6 mg,Tablet,30,128
colcrys,0.6 mg,Tablet,60,255
colcrys,0.6 mg,Tablet,100,424
colace,100 mg,Capsule,30,4
colace,100 mg,Capsule,60,9
colace,100 mg,Capsule,90,12
colace,100 mg,Capsule,180,23
cogentin,0.5 mg,Tablet,30,5
cogentin,0.5 mg,Tablet,60,8
cogentin,0.5 mg,Tablet,90,11
cogentin,0.5 mg,Tablet,180,21
cogentin,1 mg,Tablet,30,5
cogentin,1 mg,Tablet,60,8
cogentin,1 mg,Tablet,90,11
cogentin,1 mg,Tablet,180,20
cogentin,2 mg,Tablet,30,6
cogentin,2 mg,Tablet,60,10
cogentin,2 mg,Tablet,90,14
cogentin,2 mg,Tablet,180,26
climara,0.025 mg,Weekly Patch,4,52
climara,0.025 mg,Weekly Patch,12,155
climara,0.0375 mg,Weekly Patch,4,59
climara,0.0375 mg,Weekly Patch,12,175
climara,0.05 mg,Weekly Patch,4,59
climara,0.05 mg,Weekly Patch,12,177
climara,0.06 mg,Weekly Patch,4,62
climara,0.06 mg,Weekly Patch,12,185
climara,0.075 mg,Weekly Patch,4,64
climara,0.075 mg,Weekly Patch,12,191
climara,0.1 mg,Weekly Patch,4,62
climara,0.1 mg,Weekly Patch,12,185
cleocint,1%/30 gm,Gel,1,34
cleocint,1%/30 gm,Gel,2,68
cleocint,1%/30 gm,Gel,3,102
cleocint,1%/60 gm,Gel,1,65
cleocint,1%/60 gm,Gel,2,129
cleocint,1%/60 gm,Gel,3,193
cleocint,1%/60 gm,Lotion,1,96
cleocint,1%/60 gm,Lotion,2,192
cleocint,1%/60 gm,Lotion,3,287
cleocint,1%/30 gm,Solution,1,9
cleocint,1%/30 gm,Solution,2,18
cleocint,1%/30 gm,Solution,3,26
cleocint,1%/60 gm,Solution,1,19
cleocint,1%/60 gm,Solution,2,37
cleocint,1%/60 gm,Solution,3,55
cleocin,75 mg,Capsule,30,19
cleocin,75 mg,Capsule,60,38
cleocin,75 mg,Capsule,100,64
cleocin,150 mg,Capsule,30,4
cleocin,150 mg,Capsule,60,7
cleocin,150 mg,Capsule,80,9
cleocin,300 mg,Capsule,30,14
cleocin,300 mg,Capsule,60,28
cleocin,300 mg,Capsule,80,37
cleocin,2%/40 gm,Cream,1,80
cleocin,2%/40 gm,Cream,2,160
cleocin,2%/40 gm,Cream,3,240
cleocin,300 mg,Capsule,40,19
claritin,10 mg,Tablet,100,8
claritin,10 mg,Tablet,1000,70
claritin,10 mg,Tablet,30,4
claritin,10 mg,Tablet,60,5
claritin,10 mg,Tablet,90,7
clarinex,5 mg,Tablet,30,18
clarinex,5 mg,Tablet,60,36
clarinex,5 mg,Tablet,90,53
cipro,250 mg,Tablet,20,5
cipro,250 mg,Tablet,28,7
cipro,250 mg,Tablet,30,8
cipro,250 mg,Tablet,100,25
cipro,500 mg,Tablet,20,4
cipro,500 mg,Tablet,28,5
cipro,500 mg,Tablet,30,5
cipro,500 mg,Tablet,100,16
cipro,750 mg,Tablet,20,8
cipro,750 mg,Tablet,28,11
cipro,750 mg,Tablet,30,12
cipro,750 mg,Tablet,100,38
cipro,500 mg,Tablet,10,2
ciloxan,0.3%/2.5 ml,Solution,1,5
ciloxan,0.3%/2.5 ml,Solution,3,15
ciloxan,0.3%/5 ml,Solution,1,5
ciloxan,0.3%/5 ml,Solution,3,15
ciloxan,0.3%/10 ml,Solution,1,10
ciloxan,0.3%/10 ml,Solution,3,29
cellcept,250 mg,Capsule,30,8
cellcept,250 mg,Capsule,60,15
cellcept,250 mg,Capsule,120,30
cellcept,250 mg,Capsule,180,45
cellcept,250 mg,Capsule,240,60
cellcept,500 mg,Tablet,30,35
cellcept,500 mg,Tablet,60,69
cellcept,500 mg,Tablet,90,103
cellcept,500 mg,Tablet,120,138
cellcept,500 mg,Tablet,180,206
celexa,10 mg,Tablet,30,4
celexa,10 mg,Tablet,45,5
celexa,10 mg,Tablet,60,6
celexa,10 mg,Tablet,90,9
celexa,20 mg,Tablet,30,4
celexa,20 mg,Tablet,45,5
celexa,20 mg,Tablet,60,6
celexa,20 mg,Tablet,90,9
celexa,20 mg,Tablet,120,10
celexa,40 mg,Tablet,30,4
celexa,40 mg,Tablet,45,5
celexa,40 mg,Tablet,60,6
celexa,40 mg,Tablet,90,9
celebrex,50 mg,Capsule,30,9
celebrex,50 mg,Capsule,60,17
celebrex,50 mg,Capsule,90,24
celebrex,50 mg,Capsule,120,32
celebrex,100 mg,Capsule,30,4
celebrex,100 mg,Capsule,60,6
celebrex,100 mg,Capsule,90,9
celebrex,100 mg,Capsule,180,18
celebrex,200 mg,Capsule,30,5
celebrex,200 mg,Capsule,60,9
celebrex,200 mg,Capsule,90,12
celebrex,200 mg,Capsule,180,22
celebrex,400 mg,Capsule,30,36
celebrex,400 mg,Capsule,60,72
celebrex,400 mg,Capsule,90,108
ceftin,250 mg,Tablet,20,11
ceftin,250 mg,Tablet,28,16
ceftin,250 mg,Tablet,60,33
ceftin,500 mg,Tablet,20,19
ceftin,500 mg,Tablet,28,27
ceftin,500 mg,Tablet,60,52
ceclor,250 mg,Capsule,30,38
ceclor,250 mg,Capsule,42,53
ceclor,250 mg,Capsule,60,75
ceclor,250 mg,Capsule,100,125
ceclor,500 mg,Capsule,30,49
ceclor,500 mg,Capsule,42,68
ceclor,500 mg,Capsule,60,97
ceclor,500 mg,Capsule,100,162
caziant,0.1 mg-0.125 mg-0.15 mg/25 mcg,Tablet,28,27
caziant,0.1 mg-0.125 mg-0.15 mg/25 mcg,Tablet,84,80
cataprestts,0.1 mg/4 patches,Patch,1,50
cataprestts,0.1 mg/4 patches,Patch,3,148
cataprestts,0.2 mg/4 patches,Patch,1,72
cataprestts,0.2 mg/4 patches,Patch,3,214
cataprestts,0.3 mg/4 patches,Patch,1,88
cataprestts,0.3 mg/4 patches,Patch,3,262
catapres,0.1 mg,Tablet,30,4
catapres,0.1 mg,Tablet,60,7
catapres,0.1 mg,Tablet,90,9
catapres,0.1 mg,Tablet,120,11
catapres,0.1 mg,Tablet,180,15
catapres,0.2 mg,Tablet,30,4
catapres,0.2 mg,Tablet,60,7
catapres,0.2 mg,Tablet,90,9
catapres,0.2 mg,Tablet,180,15
catapres,0.2 mg,Tablet,270,20
catapres,0.3 mg,Tablet,30,4
catapres,0.3 mg,Tablet,60,7
catapres,0.3 mg,Tablet,90,9
catapres,0.3 mg,Tablet,180,15
catapres,0.3 mg,Tablet,270,20
cardura,1 mg,Tablet,30,9
cardura,1 mg,Tablet,60,17
cardura,1 mg,Tablet,90,26
cardura,1 mg,Tablet,180,51
cardura,2 mg,Tablet,30,5
cardura,2 mg,Tablet,60,10
cardura,2 mg,Tablet,90,15
cardura,2 mg,Tablet,180,29
cardura,4 mg,Tablet,30,10
cardura,4 mg,Tablet,60,19
cardura,4 mg,Tablet,90,29
cardura,4 mg,Tablet,180,57
cardura,8 mg,Tablet,30,10
cardura,8 mg,Tablet,45,15
cardura,8 mg,Tablet,60,19
cardura,8 mg,Tablet,90,29
cardura,8 mg,Tablet,180,57
cardizemla,180 mg,Tablet Er,30,71
cardizemla,180 mg,Tablet Er,60,141
cardizemla,180 mg,Tablet Er,90,212
cardizemla,180 mg,Tablet Er,180,423
cardizemla,240 mg,Tablet Er,30,75
cardizemla,240 mg,Tablet Er,60,149
cardizemla,240 mg,Tablet Er,90,223
cardizemla,240 mg,Tablet Er,180,445
cardizemla,300 mg,Tablet Er,30,94
cardizemla,300 mg,Tablet Er,60,187
cardizemla,300 mg,Tablet Er,90,280
cardizemla,360 mg,Tablet Er,30,109
cardizemla,360 mg,Tablet Er,90,327
cardizemla,420 mg,Tablet Er,30,109
cardizemla,420 mg,Tablet Er,60,218
cardizemla,420 mg,Tablet Er,90,327
cardizemcd,120 mg,Capsule Er,30,8
cardizemcd,120 mg,Capsule Er,60,16
cardizemcd,120 mg,Capsule Er,90,23
cardizemcd,120 mg,Capsule Er,180,46
cardizemcd,180 mg,Capsule Er,30,11
cardizemcd,180 mg,Capsule Er,60,21
cardizemcd,180 mg,Capsule Er,90,31
cardizemcd,180 mg,Capsule Er,180,61
cardizemcd,240 mg,Capsule Er,30,13
cardizemcd,240 mg,Capsule Er,60,26
cardizemcd,240 mg,Capsule Er,90,39
cardizemcd,240 mg,Capsule Er,180,77
cardizemcd,300 mg,Capsule Er,30,15
cardizemcd,300 mg,Capsule Er,90,44
cardizemcd,360 mg,Capsule Er,30,29
cardizemcd,360 mg,Capsule Er,90,87
cardizem,30 mg,Tablet,30,4
cardizem,30 mg,Tablet,60,8
cardizem,30 mg,Tablet,90,12
cardizem,30 mg,Tablet,120,16
cardizem,30 mg,Tablet,180,23
cardizem,60 mg,Tablet,30,7
cardizem,60 mg,Tablet,60,13
cardizem,60 mg,Tablet,90,19
cardizem,60 mg,Tablet,120,26
cardizem,60 mg,Tablet,180,38
cardizem,90 mg,Tablet,30,6
cardizem,90 mg,Tablet,60,11
cardizem,90 mg,Tablet,90,16
cardizem,90 mg,Tablet,120,21
cardizem,90 mg,Tablet,180,31
cardizem,120 mg,Tablet,30,14
cardizem,120 mg,Tablet,60,28
cardizem,120 mg,Tablet,90,42
cardizem,120 mg,Tablet,180,83
